,Company,TypeName,Ram,Weight,Price_euros,TouchScreen,IPS,PPI,Cpu_brand,HDD,SSD,Gpu brand,os
981,Toshiba,Notebook,4,1.2,1195.0,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
982,Lenovo,Notebook,6,2.2,549.0,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
983,Fujitsu,Notebook,4,2.3,649.0,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
984,Toshiba,Notebook,4,1.75,915.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
985,Dell,Notebook,4,2.25,599.0,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
986,HP,Notebook,8,2.04,806.0,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
987,Lenovo,Gaming,8,2.5,1189.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
988,Dell,Notebook,8,2.36,749.0,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
989,Dell,Notebook,8,1.6,1119.0,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
990,HP,Netbook,8,0.97,1908.0,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,Windows
991,HP,Notebook,4,2.1,499.0,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,Windows
992,Lenovo,Notebook,4,1.9,270.62,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
993,Lenovo,Notebook,8,2.3,1349.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
994,Dell,2 in 1 Convertible,8,1.68,889.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
995,Asus,Notebook,8,1.4,1150.0,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
996,HP,Ultrabook,8,1.11,1349.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
997,Acer,Notebook,4,2.4,380.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
998,Asus,Gaming,16,2.5,1799.0,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
999,HP,Ultrabook,8,1.48,2089.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
1000,Acer,Gaming,8,2.7,1260.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1001,HP,Notebook,8,1.34,1189.0,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1002,Dell,Notebook,4,2.18,547.0,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
1003,HP,Notebook,4,1.64,779.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1004,Toshiba,Notebook,4,1.2,1195.0,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
1005,HP,Notebook,4,1.48,1099.99,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
1006,HP,Notebook,4,1.95,1205.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1007,HP,Ultrabook,8,1.43,1449.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1008,HP,Notebook,8,1.64,1049.26,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
1009,HP,Notebook,4,1.64,684.0,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
1010,Dell,Gaming,8,2.65,949.0,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
1011,HP,Ultrabook,4,1.26,1539.0,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
1012,HP,Notebook,4,1.48,1590.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1013,HP,Ultrabook,8,1.54,1887.21,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1014,HP,Notebook,4,1.49,800.0,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
1015,Toshiba,Notebook,8,1.5,1210.0,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
1016,HP,Notebook,4,2.04,769.99,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
1017,Lenovo,Notebook,16,2.4,2968.0,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
1018,Toshiba,Notebook,8,1.47,1490.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1019,HP,Notebook,8,1.43,2229.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1020,Dell,2 in 1 Convertible,4,2.08,795.99,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
1021,Toshiba,Ultrabook,8,1.2,1590.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1022,HP,Notebook,8,1.11,1149.0,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1023,HP,Notebook,8,1.64,1185.43,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
1024,Dell,Notebook,8,2.09,1046.44,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
1025,HP,Ultrabook,4,1.26,1559.0,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
1026,HP,Notebook,4,2.31,1189.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1027,HP,Notebook,4,1.95,1060.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1028,Dell,Ultrabook,8,1.29,1624.0,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
1029,HP,Notebook,8,2.63,1080.0,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows
1030,HP,Notebook,4,1.64,973.0,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
1031,Acer,Notebook,6,2.1,409.0,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
1032,MSI,Gaming,8,2.7,1191.8,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1033,HP,Notebook,8,1.95,1195.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1034,HP,Notebook,8,1.84,1228.99,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1035,HP,Ultrabook,8,1.26,1349.0,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
1036,HP,Notebook,4,2.04,742.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1037,Toshiba,Ultrabook,8,1.47,1725.0,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1038,Dell,Notebook,8,2.09,1062.95,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1039,HP,Notebook,8,1.64,1010.51,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1040,Lenovo,2 in 1 Convertible,4,1.8,847.0,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1041,Vero,Notebook,2,1.45,210.8,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Notebook,16,2.4,1425.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1043,Lenovo,Notebook,8,2.3,1049.6,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1044,HP,Notebook,4,1.54,1000.0,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
1045,HP,Notebook,8,1.84,2103.34,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows
1046,HP,Notebook,8,1.43,1469.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1047,MSI,Gaming,16,3.78,1545.64,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1048,Lenovo,Gaming,16,4.6,2289.99,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1049,Asus,Netbook,4,1.2,287.9,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1050,Lenovo,Notebook,16,1.1,2620.0,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
1051,HP,Notebook,8,1.91,979.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1052,Dell,2 in 1 Convertible,8,2.3,1094.0,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1053,HP,Notebook,4,2.04,979.0,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
1054,Dell,Ultrabook,16,1.2,2254.0,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
1055,HP,Notebook,4,2.31,705.15,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1056,HP,Notebook,4,1.96,499.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1057,Acer,Notebook,8,2.4,449.0,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
1058,Dell,2 in 1 Convertible,12,1.6,1299.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1059,MSI,Gaming,16,2.94,1819.0,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1060,HP,Notebook,8,2.04,1070.0,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1061,Asus,Gaming,16,4.0,998.0,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1062,Dell,Notebook,4,2.25,559.0,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
1063,Dell,Notebook,16,2.32,989.99,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
1064,MSI,Gaming,16,1.8,1929.0,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1065,Dell,Ultrabook,8,1.29,1458.0,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1066,Asus,Gaming,64,3.58,3975.0,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
1067,Dell,2 in 1 Convertible,8,1.62,798.01,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1068,Dell,Gaming,16,3.21,1329.0,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
1069,Apple,Ultrabook,8,0.92,1300.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Notebook,4,2.06,481.98,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1071,HP,Notebook,4,2.31,1199.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1072,HP,Ultrabook,8,1.26,1199.0,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
1073,HP,Notebook,8,1.49,1090.0,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1074,Lenovo,Ultrabook,8,1.3,1713.49,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
1075,Lenovo,Notebook,8,3.0,659.0,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
1076,Lenovo,Notebook,4,2.3,977.0,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
1077,MSI,Gaming,16,3.78,2499.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1078,Lenovo,Notebook,4,2.1,540.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1079,HP,Notebook,4,2.31,940.0,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
1080,Lenovo,Ultrabook,8,0.99,1399.0,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
1081,Lenovo,Gaming,32,4.6,3240.0,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
1082,Lenovo,2 in 1 Convertible,4,0.69,646.27,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1083,HP,Ultrabook,16,1.3,2049.0,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
1084,Dell,Notebook,8,2.18,750.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1085,HP,Notebook,4,1.54,1030.99,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
1086,HP,Workstation,8,1.9,1495.0,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
1087,Lenovo,Notebook,8,1.7,1199.0,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
1088,HP,Notebook,4,1.29,615.0,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1089,Acer,Notebook,4,2.4,387.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1090,Dell,Notebook,4,2.2,393.49,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1091,HP,Notebook,4,1.86,345.99,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1092,Asus,Gaming,8,2.7,1599.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1093,Dell,Ultrabook,4,1.4,818.35,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
1094,HP,Netbook,4,2.4,1599.0,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
1095,Acer,Notebook,8,2.4,799.0,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows
1096,Dell,Notebook,8,2.36,638.8,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
1097,MSI,Gaming,8,2.6,1599.0,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
1098,HP,Notebook,4,1.96,500.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
1099,Asus,Gaming,16,4.3,2299.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1100,Dell,Ultrabook,4,1.5,1135.15,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
1101,Dell,Ultrabook,4,1.5,1166.97,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
1102,Acer,Notebook,4,2.2,209.0,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux
1103,HP,Workstation,8,3.0,2899.0,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
1104,Lenovo,Gaming,16,2.4,1199.0,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
1105,Dell,Ultrabook,8,1.5,1413.1,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
1106,MSI,Gaming,8,2.9,1511.19,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1107,Lenovo,2 in 1 Convertible,4,2.1,867.0,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1108,HP,Notebook,4,2.1,398.0,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
1109,Asus,Gaming,16,2.59,1339.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1110,HP,Notebook,8,1.16,1699.0,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
1111,Dell,Notebook,4,2.24,769.15,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
1112,Lenovo,Notebook,4,2.1,429.0,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
1113,HP,Ultrabook,8,1.16,1969.0,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
1114,Lenovo,2 in 1 Convertible,4,0.69,549.0,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1115,Dell,Ultrabook,8,1.23,1379.0,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1116,Lenovo,Gaming,16,4.6,2749.99,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
1117,Razer,Ultrabook,8,1.25,1029.0,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
1118,Toshiba,Ultrabook,16,1.05,2226.0,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
1119,Asus,Gaming,8,3.52,1312.49,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1120,Vero,Notebook,4,1.35,196.0,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
1121,HP,Notebook,8,1.16,1690.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1122,HP,Notebook,8,1.43,1513.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1123,Dell,Notebook,4,2.09,523.63,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1124,Asus,Notebook,4,2.0,435.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1125,Lenovo,2 in 1 Convertible,8,1.8,1669.0,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1126,Lenovo,2 in 1 Convertible,4,0.69,479.0,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1127,HP,Ultrabook,8,1.26,1895.0,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
1128,Lenovo,Gaming,8,2.4,989.0,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
1129,HP,Gaming,8,3.35,1129.0,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
1130,HP,Notebook,8,2.04,629.0,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
1131,Lenovo,2 in 1 Convertible,8,1.8,2050.38,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
1132,Asus,Notebook,4,1.5,278.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1133,HP,Ultrabook,8,1.84,752.0,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1134,Acer,Notebook,4,2.23,616.0,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
1135,Lenovo,Notebook,16,2.5,1099.0,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
1136,HP,Workstation,8,3.0,3949.4,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
1137,Dell,Notebook,8,2.5,784.0,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
1138,MSI,Gaming,16,3.78,2399.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1139,HP,Ultrabook,8,1.88,2171.72,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,2440.0,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
1141,MSI,Gaming,8,2.4,1142.8,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1142,HP,2 in 1 Convertible,8,1.48,1629.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1143,HP,Workstation,8,2.59,2229.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,1.48,1799.0,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
1145,HP,Workstation,8,2.0,1899.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1146,HP,Ultrabook,8,1.26,2296.95,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
1147,Dell,Notebook,8,2.18,1009.9,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1148,HP,Notebook,8,1.88,1579.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1149,Lenovo,2 in 1 Convertible,8,1.27,2339.0,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
1150,Lenovo,Notebook,4,1.9,339.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1151,HP,Notebook,4,1.86,297.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1152,Lenovo,Notebook,8,2.32,599.0,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux
1153,Dell,Gaming,8,2.62,1199.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1154,Dell,Notebook,8,2.04,2250.68,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
1155,HP,Notebook,4,1.91,478.89,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
1156,MSI,Gaming,16,2.7,1492.8,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1157,Lenovo,Ultrabook,12,1.4,2299.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
1158,Lenovo,Notebook,8,2.5,788.49,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
1159,HP,2 in 1 Convertible,8,1.48,2041.0,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
1160,Lenovo,Ultrabook,8,1.7,1499.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1161,MSI,Gaming,16,1.7,1769.0,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
1162,HP,Gaming,8,2.62,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1163,Lenovo,Notebook,8,2.2,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1164,HP,Notebook,4,2.1,476.99,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1165,Dell,Gaming,8,2.62,1498.0,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
1166,Lenovo,Notebook,8,1.95,1390.0,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1167,Lenovo,Notebook,4,2.2,468.0,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
1168,HP,Notebook,2,1.44,249.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1169,MSI,Gaming,8,2.2,839.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1170,HP,Notebook,8,1.96,679.0,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1171,HP,Notebook,16,2.1,1159.0,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
1172,Asus,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1173,Lenovo,Notebook,4,2.1,398.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1174,Lenovo,Notebook,8,2.2,709.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1175,Asus,Notebook,4,2.0,769.0,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
1176,Lenovo,Notebook,4,2.32,825.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,Gaming,16,3.31,1305.0,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
1178,MSI,Gaming,16,1.91,2153.37,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1179,HP,Notebook,4,2.07,650.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1180,Lenovo,2 in 1 Convertible,8,1.36,1637.0,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
1181,Lenovo,Ultrabook,6,1.54,831.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1182,Dell,Notebook,8,1.98,895.01,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
1183,Acer,Notebook,4,2.1,333.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1184,HP,Notebook,6,2.18,799.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1185,Asus,Gaming,8,2.591,909.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1186,Dell,2 in 1 Convertible,16,2.09,1179.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
1187,Acer,Notebook,4,2.23,691.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
1188,Dell,Ultrabook,8,1.23,1099.0,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
1189,Acer,Gaming,16,4.2,2599.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1190,Lenovo,Gaming,8,2.4,819.0,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
1192,HP,Notebook,4,1.86,485.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1193,Apple,Ultrabook,8,0.92,1163.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1194,Dell,2 in 1 Convertible,8,1.6,1199.0,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1195,HP,Notebook,12,2.21,1327.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1196,Lenovo,Notebook,4,1.9,368.0,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
1197,Asus,Gaming,16,4.3,2150.0,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
1198,Acer,Notebook,4,2.1,272.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
1199,MSI,Gaming,16,2.43,2048.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1200,Dell,Notebook,4,2.3,499.0,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
1201,Lenovo,Notebook,8,2.2,629.0,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
1202,Dell,2 in 1 Convertible,16,2.0,1285.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
1203,Dell,Ultrabook,16,1.2,2680.0,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
1204,Asus,Gaming,8,2.2,1169.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1205,Dell,Notebook,8,2.36,889.0,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
1206,HP,Notebook,8,1.91,579.0,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
1207,Lenovo,Notebook,4,2.2,299.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1208,Acer,Notebook,8,3.3,629.0,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
1209,Asus,Gaming,16,2.2,2449.0,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1210,Apple,Ultrabook,8,0.92,1279.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1211,Asus,Notebook,16,2.2,1749.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1212,MSI,Gaming,16,2.43,1948.99,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1213,Dell,2 in 1 Convertible,8,2.191,999.0,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1214,Asus,Gaming,16,2.9,1949.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1215,Acer,Netbook,2,1.3,174.0,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux
1216,Acer,Notebook,4,3.3,598.0,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
1217,Lenovo,Notebook,8,2.8,539.0,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1218,Lenovo,Gaming,8,2.6,1272.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1219,Acer,2 in 1 Convertible,8,1.2,1149.0,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1220,Lenovo,Notebook,8,2.3,1529.0,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1221,MSI,Gaming,8,2.2,1476.11,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1222,HP,Notebook,6,2.1,529.0,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
1223,Dell,Ultrabook,8,1.26,1713.37,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
1224,Dell,2 in 1 Convertible,4,2.08,509.0,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
